,race,age,engnat,gender,hand,source,country,O,C,E,A,N
7961,3,21,2,2,1,1,DE,3.0,2.8,3.0,3.6,2.5
7962,1,21,2,1,1,1,VE,3.1,3.4,3.2,2.4,3.7
7963,13,15,1,2,1,2,US,3.3,3.1,2.4,2.3,2.9
7964,3,23,2,2,1,1,LV,3.4,3.4,3.3,3.1,3.3
7965,13,29,2,1,2,1,ZA,3.2,2.7,2.8,3.6,2.3
7966,3,55,1,2,1,2,US,3.6,3.2,2.9,3.4,1.4
7967,11,40,2,2,1,1,GB,2.5,3.1,2.5,3.5,4.1
7968,3,32,1,2,1,2,US,3.5,3.5,3.3,3.5,2.8
7969,3,26,2,2,1,1,US,3.4,3.2,2.9,3.2,3.5
7970,3,43,1,1,1,1,GB,3.8,3.3,2.8,3.1,1.8
7971,3,21,2,2,2,2,PT,3.1,2.8,3.2,2.9,3.1
7972,3,43,1,2,1,2,IE,3.0,2.9,3.2,2.8,2.5
7973,3,65,1,2,1,5,US,3.5,3.5,3.3,3.2,2.7
7974,3,17,2,2,1,1,LV,3.5,3.4,3.1,3.3,3.1
7975,3,13,2,1,1,1,GB,3.7,3.2,2.7,3.4,2.8
7976,3,48,2,1,1,5,NL,3.5,3.5,3.5,3.3,2.9
7977,3,16,1,2,1,1,US,2.9,3.5,2.8,3.3,3.4
7978,3,20,1,2,2,5,US,3.2,3.9,2.9,3.4,2.6
7979,3,22,2,2,1,1,US,3.7,2.1,2.9,3.0,2.3
7980,11,20,2,2,1,2,GB,2.8,2.7,3.3,3.1,2.8
7981,3,19,2,1,1,3,PT,3.1,2.4,3.2,3.4,2.1
7982,1,39,1,1,1,1,US,3.7,3.4,3.8,3.5,3.2
7983,3,31,1,1,1,2,IN,3.3,3.2,3.1,3.2,2.3
7984,4,36,1,2,1,1,US,3.4,3.3,3.2,3.3,3.3
7985,3,40,1,1,1,1,GB,3.6,2.6,2.9,3.6,3.2
7986,3,17,1,2,1,1,US,3.6,3.5,3.2,3.1,3.7
7987,3,50,1,2,1,1,US,4.1,3.4,2.9,3.3,3.3
7988,3,22,2,2,1,1,NL,3.2,2.7,3.2,2.6,2.5
7989,4,43,2,2,1,1,PK,3.4,3.1,2.6,3.8,3.4
7990,4,16,1,2,1,1,CA,3.5,2.7,3.1,3.3,2.9
7991,3,21,2,1,1,5,PT,3.3,3.4,2.9,3.1,3.2
7992,13,42,2,2,1,1,MX,3.2,3.4,3.1,3.1,3.5
7993,3,25,1,1,1,1,US,3.1,3.7,3.0,2.5,3.3
7994,3,22,1,2,1,3,GB,2.9,3.1,2.5,3.3,3.8
7995,3,20,2,2,3,1,FR,3.7,3.3,3.5,3.3,3.7
7996,3,16,1,2,1,1,GB,3.1,3.4,2.8,3.8,4.2
7997,3,68,1,2,2,1,CA,3.7,2.4,2.8,3.1,3.1
7998,4,1961,1,2,1,5,TT,3.5,2.9,3.4,3.1,2.8
7999,3,16,1,1,1,5,GB,3.7,4.2,2.9,3.7,3.6
8000,11,16,1,1,1,5,TW,3.6,3.3,3.1,3.2,3.3
8001,1,26,2,2,1,1,MX,3.2,2.5,2.9,2.9,3.6
8002,12,22,1,2,1,1,US,3.7,3.0,3.5,3.7,2.5
8003,13,20,2,2,1,2,GB,2.9,3.3,3.0,3.4,3.4
8004,3,14,2,2,3,1,GB,3.7,4.2,3.9,3.0,3.4
8005,3,29,1,2,1,5,CA,3.4,3.2,3.2,3.2,2.5
8006,13,20,1,2,1,5,US,2.9,3.1,2.6,2.5,3.5
8007,3,18,2,2,1,1,RS,3.6,2.9,2.8,2.7,4.4
8008,3,19,2,1,1,1,IS,3.1,2.6,3.5,2.7,3.4
8009,13,20,1,2,1,5,US,2.8,2.7,3.7,3.0,2.0
8010,3,14,1,2,1,1,GB,3.9,3.5,3.4,3.2,3.0
8011,11,17,1,2,1,2,US,3.2,3.2,3.6,3.0,2.6
8012,0,19,2,1,1,3,LV,3.2,3.5,3.2,3.6,3.8
8013,3,15,1,1,1,1,GB,3.8,3.2,2.9,2.8,2.8
8014,3,27,1,1,1,1,NO,3.8,3.6,3.1,2.9,3.8
8015,3,16,2,2,1,1,AT,3.5,3.3,2.7,2.7,3.2
8016,1,19,1,2,2,5,US,2.7,2.8,2.8,3.4,2.5
8017,4,25,2,1,1,1,US,3.6,3.7,3.3,3.6,3.7
8018,3,35,1,1,1,1,US,3.2,3.0,2.7,3.2,3.4
8019,13,19,2,2,2,2,MX,3.1,2.8,2.9,3.3,3.7
8020,13,18,1,2,2,2,GB,2.6,3.1,3.4,3.4,3.3
8021,3,32,2,1,1,1,RO,3.6,3.8,2.5,3.8,4.6
8022,3,42,2,1,2,1,NL,3.4,2.9,3.0,3.2,2.6
8023,5,19,2,2,1,1,EG,3.2,3.1,3.2,3.3,3.1
8024,3,27,2,1,1,2,GB,3.4,3.1,2.2,3.2,2.6
8025,3,21,2,1,1,2,LT,3.5,3.1,2.7,3.1,3.1
8026,3,23,1,2,1,5,US,2.9,2.8,3.2,3.1,3.0
8027,3,67,1,1,1,1,GB,3.7,3.0,3.4,3.2,3.5
8028,3,18,2,1,2,1,PL,3.4,3.7,3.1,2.9,4.5
8029,3,20,2,2,1,3,GB,3.2,4.1,3.0,2.8,3.6
8030,5,30,2,2,1,2,GB,2.7,3.0,3.0,3.1,3.3
8031,12,19,2,1,1,1,US,3.2,3.5,3.2,3.2,2.7
8032,3,15,1,2,2,1,US,3.8,3.0,3.1,3.2,3.4
8033,3,18,2,2,1,5,PT,3.2,3.0,2.7,3.3,3.6
8034,3,16,1,2,1,1,US,2.2,3.1,3.4,2.7,3.4
8035,3,19,1,1,2,1,US,3.3,3.3,2.8,3.4,3.4
8036,13,23,2,2,1,2,US,3.2,3.2,3.3,2.9,3.8
8037,8,19,1,2,1,5,US,2.8,2.9,2.8,2.9,3.4
8038,3,24,2,2,1,1,RS,3.2,3.0,2.9,2.8,2.9
8039,11,27,2,2,1,1,MY,2.7,2.6,2.8,2.7,2.9
8040,3,19,2,1,2,1,SE,3.6,2.6,3.1,3.0,3.3
8041,3,21,1,2,1,5,US,3.0,3.3,3.3,3.4,3.3
8042,3,42,1,2,2,2,US,3.5,3.3,3.1,2.9,2.4
8043,3,18,1,1,1,1,US,3.6,3.3,3.1,3.2,2.6
8044,0,20,1,2,3,4,US,3.2,3.5,2.8,3.2,3.1
8045,3,19,2,1,1,1,PT,3.9,3.2,3.0,3.2,4.2
8046,3,23,2,2,1,1,ES,3.0,3.0,3.0,2.9,2.9
8047,3,39,1,2,2,2,US,3.0,3.1,2.9,3.5,3.2
8048,3,47,1,1,1,1,GB,3.4,3.1,2.8,2.9,2.6
8049,3,54,1,2,2,1,US,3.3,3.5,2.9,3.0,4.4
8050,13,14,1,2,1,1,US,3.7,3.3,3.1,3.3,2.8
8051,3,39,1,2,1,1,US,3.0,2.7,3.0,3.0,2.4
8052,3,22,1,2,1,1,US,3.0,2.9,2.9,2.9,3.4
8053,3,19,1,2,1,5,US,3.6,3.4,3.2,3.3,2.9
8054,3,49,1,2,1,1,US,3.4,3.1,2.7,3.5,2.1
8055,3,64,1,1,1,1,US,3.1,3.0,2.9,3.2,3.1
8056,1,13,1,2,1,2,US,3.7,3.6,3.3,2.8,2.5
8057,3,30,1,1,1,1,US,2.9,3.3,3.0,3.2,2.9
8058,1,16,1,1,1,1,US,3.6,2.8,3.0,3.4,2.6
8059,3,18,1,1,1,1,US,2.9,3.5,2.8,2.9,3.5
8060,4,23,2,1,1,1,CN,3.3,2.9,3.0,3.0,3.1
8061,1,20,1,2,1,2,US,3.4,3.0,3.0,2.8,3.4
8062,3,15,1,2,2,5,US,3.1,3.4,3.1,3.1,4.2
8063,12,17,1,2,1,2,GB,2.8,2.8,2.9,3.2,2.9
8064,3,19,2,2,1,1,NO,2.5,2.6,2.9,2.8,2.2
8065,3,22,1,2,1,1,US,3.6,3.8,3.5,3.4,2.8
8066,13,14,1,2,2,1,US,3.3,3.6,3.0,2.7,3.7
8067,3,54,1,2,1,1,US,3.6,3.5,3.0,3.1,1.8
8068,3,21,1,2,1,1,AU,3.2,2.7,2.7,2.6,3.1
8069,3,28,1,2,1,1,CA,3.9,3.4,3.0,3.5,4.2
8070,3,17,1,2,1,1,US,3.2,3.3,2.8,3.0,2.0
8071,3,20,1,1,3,1,US,3.3,3.5,3.0,3.0,2.6
8072,8,37,1,2,1,1,US,3.2,2.9,3.2,2.7,2.3
8073,13,22,2,2,1,1,US,2.8,3.1,3.2,3.2,3.2
8074,3,17,1,2,1,1,US,3.8,3.6,3.2,3.3,3.2
8075,3,22,2,1,1,5,NO,3.2,2.4,3.0,3.0,3.0
8076,3,28,1,2,1,1,US,3.7,3.6,3.0,3.1,2.9
8077,3,22,1,2,2,1,US,3.9,3.2,2.9,3.1,2.5
8078,6,59,1,2,1,5,US,3.5,3.1,2.9,3.2,2.2
8079,3,18,1,2,1,2,US,3.9,3.6,3.2,3.1,3.6
8080,1,30,2,1,1,2,IN,2.6,3.4,4.2,4.2,4.2
8081,11,14,1,2,1,1,US,3.1,3.6,3.3,2.6,3.7
8082,3,18,2,2,1,4,US,3.8,3.7,3.7,3.6,3.5
8083,8,43,1,2,1,2,US,2.9,3.5,2.9,3.1,2.6
8084,3,71,1,1,1,1,AU,3.5,3.5,3.1,2.8,2.9
8085,1,15,1,1,1,1,US,3.2,2.9,3.3,3.0,2.5
8086,3,17,1,2,1,2,AU,3.4,3.2,2.6,3.3,3.9
8087,13,17,1,2,1,1,AU,3.1,2.9,2.9,3.3,4.0
8088,6,19,2,2,1,1,BR,3.2,2.8,3.1,3.0,2.9
8089,3,17,1,1,1,1,AU,3.7,3.6,3.6,3.3,2.4
8090,13,17,1,2,2,1,AU,3.1,3.2,3.7,3.7,3.8
8091,3,17,1,2,1,1,AU,3.1,3.2,2.9,3.9,2.5
8092,3,41,1,2,2,1,US,2.9,3.3,3.0,3.0,3.6
8093,3,22,1,1,2,1,US,3.7,2.6,3.5,3.0,2.9
8094,13,17,1,2,3,1,US,3.7,3.8,2.8,3.3,2.2
8095,3,17,1,2,2,1,US,3.9,4.0,2.6,2.9,3.5
8096,6,61,1,2,2,5,US,3.3,3.1,3.0,3.0,3.2
8097,0,14,1,2,1,1,NZ,3.3,2.9,3.3,3.2,4.0
8098,3,21,1,2,1,1,CA,2.8,2.8,3.5,3.4,2.5
8099,6,30,1,1,1,1,US,3.2,3.1,3.1,3.1,2.7
8100,3,18,1,1,1,2,US,3.1,2.7,3.0,3.0,4.0
8101,13,62,1,2,1,1,US,3.0,3.4,2.7,3.3,3.4
8102,3,75,1,2,1,1,US,3.3,3.3,2.8,3.0,3.6
8103,3,22,1,2,1,5,US,3.1,3.0,3.1,3.0,3.2
8104,1,34,1,2,1,5,US,3.5,3.2,2.9,3.9,3.0
8105,3,17,1,2,1,1,US,3.3,3.3,3.0,3.2,2.6
8106,3,16,1,2,1,1,US,3.3,3.1,2.9,3.2,3.3
8107,1,17,1,2,1,5,AU,3.1,3.5,3.1,3.7,3.1
8108,1,16,1,1,1,5,AU,3.2,3.0,2.9,2.9,2.9
8109,3,19,1,1,1,1,US,3.1,2.7,3.1,3.0,2.2
8110,5,18,1,2,2,5,US,2.8,2.9,2.7,3.4,3.3
8111,1,16,1,2,1,5,US,3.1,2.8,2.9,3.1,3.4
8112,3,45,1,1,1,1,AU,3.0,2.8,3.2,2.8,2.6
8113,3,18,1,2,1,4,US,3.5,3.7,3.2,3.5,3.2
8114,5,24,1,2,2,2,US,3.1,3.1,3.1,2.9,1.9
8115,3,17,1,2,1,1,AU,3.8,2.9,3.1,3.7,3.0
8116,3,18,1,2,1,5,US,3.7,3.6,3.0,3.3,2.8
8117,13,19,1,2,1,5,US,3.7,3.1,3.4,3.3,2.8
8118,3,16,1,2,1,1,US,3.0,3.5,2.9,3.1,3.2
8119,5,18,1,1,1,5,US,2.9,2.8,3.2,3.3,2.5
8120,3,24,2,2,1,5,CA,3.2,2.9,2.9,2.9,2.7
8121,3,28,1,2,1,1,CA,3.9,3.0,3.1,3.5,3.4
8122,13,20,1,2,1,5,US,2.8,3.1,3.6,3.6,3.2
8123,3,17,1,1,1,3,US,3.6,3.3,2.9,3.0,2.1
8124,12,20,2,2,1,1,ZA,3.1,2.8,3.0,3.6,3.2
8125,6,16,1,2,1,1,AU,3.4,2.3,2.7,3.1,3.4
8126,5,40,2,2,1,1,PK,2.9,3.1,3.6,3.6,3.8
8127,11,16,1,2,1,5,PH,3.7,3.0,2.8,2.6,2.1
8128,3,19,1,1,2,2,US,3.7,3.8,2.7,3.3,1.6
8129,11,19,2,1,1,1,CA,3.3,3.5,2.6,3.3,3.4
8130,3,23,1,2,1,1,US,4.2,2.3,3.0,3.5,2.6
8131,13,20,1,2,1,5,US,2.7,3.2,3.3,3.3,3.3
8132,3,24,1,1,1,2,US,3.3,2.7,3.0,3.1,3.2
8133,3,30,2,2,1,2,CA,2.6,2.7,2.9,3.1,3.2
8134,6,22,1,1,2,1,US,3.8,3.4,3.8,4.2,2.6
8135,13,23,1,2,1,1,NZ,3.3,2.9,3.0,3.4,3.0
8136,3,16,2,1,1,1,PL,3.2,3.0,2.3,3.0,3.5
8137,1,15,1,2,1,1,US,3.1,3.2,2.4,3.3,2.0
8138,3,29,1,2,1,2,US,3.6,3.7,3.1,3.3,3.3
8139,3,29,1,2,1,5,AU,3.2,3.1,3.4,2.8,2.6
8140,4,1989,1,3,1,1,IN,2.4,2.7,2.3,2.5,3.5
8141,3,23,1,2,1,1,AU,2.7,3.6,3.4,3.1,3.6
8142,1,22,1,2,1,5,US,3.1,3.1,2.9,2.7,3.1
8143,13,15,1,1,1,5,AU,4.2,3.3,3.6,3.5,1.9
8144,11,16,2,1,1,1,PH,3.7,3.4,3.3,3.1,4.1
8145,3,66,1,1,1,1,CR,3.8,2.5,2.7,3.3,2.4
8146,12,15,1,2,1,5,AU,3.0,3.3,3.7,3.7,3.3
8147,13,17,2,2,1,2,PH,3.0,3.3,2.4,3.3,3.9
8148,11,14,1,2,1,1,PH,3.9,3.2,4.1,3.5,4.3
8149,13,19,2,2,2,2,PH,3.4,3.3,2.7,3.1,4.0
8150,1,21,2,2,1,1,IN,3.0,2.9,3.4,3.5,3.0
8151,3,22,2,1,1,2,DK,2.8,2.3,3.3,3.0,3.0
8152,1,16,1,2,1,1,US,3.9,2.9,2.8,3.3,2.9
8153,3,42,1,2,3,5,US,3.4,2.9,2.7,3.4,1.9
8154,4,33,2,1,1,1,IN,3.0,3.0,3.6,4.3,3.0
8155,3,21,2,1,1,1,BR,3.8,2.9,2.7,2.7,2.7
8156,3,17,1,2,2,1,NZ,3.7,2.9,3.1,3.2,2.7
8157,4,33,2,1,1,1,AE,2.8,3.3,3.7,3.9,3.3
8158,9,23,1,1,1,2,US,3.2,2.6,3.1,3.2,3.7
8159,3,16,2,2,1,1,CH,3.5,3.5,3.0,3.1,3.8
8160,3,16,1,1,1,1,AU,3.1,3.1,3.0,3.1,3.5
8161,4,23,2,2,1,1,IN,2.8,2.7,2.4,2.8,4.1
8162,3,51,2,2,1,5,PL,3.3,3.1,2.9,3.5,2.4
8163,4,21,2,0,1,1,PK,3.2,3.2,3.1,3.2,3.2
8164,3,16,1,2,1,1,AU,3.3,2.8,3.2,3.5,3.2
8165,13,25,2,1,1,1,US,3.2,2.8,3.0,3.4,3.8
8166,1,18,2,2,1,1,BH,3.1,3.1,3.1,2.6,1.8
8167,3,18,1,2,1,1,GB,3.2,2.8,3.2,3.0,2.8
8168,4,24,2,2,1,1,IN,3.0,3.1,3.7,3.4,3.8
8169,3,14,1,2,1,1,GB,3.4,2.9,3.0,3.2,2.4
8170,1,19,1,2,1,1,CN,3.3,3.4,3.1,3.2,3.5
8171,3,14,1,2,1,1,GB,2.6,3.1,3.6,2.6,3.2
8172,3,15,1,2,1,2,GB,2.7,2.8,2.9,3.5,3.4
8173,13,14,1,2,1,2,GB,3.3,3.1,2.8,2.9,1.6
8174,3,1989,2,2,1,2,FI,3.2,3.1,2.7,3.4,3.2
8175,13,15,1,2,1,2,GB,3.7,3.4,3.7,3.2,4.0
8176,3,35,1,2,1,1,US,3.5,3.4,3.1,3.8,3.1
8177,13,24,2,2,2,1,IN,3.1,2.8,2.8,3.0,3.6
8178,13,24,1,1,1,1,IN,3.3,2.3,2.6,2.7,2.6
8179,3,18,1,1,1,2,US,3.4,3.4,3.3,3.7,3.5
8180,11,26,2,1,1,1,PH,3.6,3.4,3.0,3.4,2.6
8181,3,16,1,2,1,2,GB,3.5,2.9,4.0,3.5,2.8
8182,3,16,1,2,1,2,GB,3.7,2.8,3.2,3.3,3.0
8183,4,22,2,1,1,3,IN,3.6,3.6,3.0,2.9,2.5
8184,3,45,2,1,1,1,FR,3.6,3.8,3.5,3.2,3.2
8185,4,22,2,1,3,3,IN,2.6,2.7,3.2,2.9,2.7
8186,1,16,1,1,1,5,PH,3.1,3.1,3.6,3.6,3.2
8187,3,62,1,1,1,1,US,2.6,3.5,3.0,2.2,3.2
8188,11,19,2,2,1,1,CN,3.0,2.7,2.4,3.3,3.4
8189,3,32,2,2,1,2,RO,2.6,3.4,3.2,3.3,3.7
8190,4,22,2,2,1,3,IN,2.2,2.8,2.3,3.2,1.9
8191,3,53,2,1,2,2,FI,3.4,3.2,3.4,3.0,3.3
8192,4,22,2,1,1,1,IN,3.0,2.7,3.2,3.9,2.9
8193,4,42,2,1,1,1,IN,3.1,3.0,4.0,3.5,3.5
8194,3,48,2,2,1,3,FI,3.7,3.6,2.9,3.4,2.9
8195,3,51,2,2,1,5,FI,3.5,2.5,2.4,2.7,3.0
8196,3,39,2,1,1,3,FI,3.6,3.3,3.2,3.0,2.7
8197,3,24,2,1,1,1,GB,3.3,2.9,2.7,3.0,3.0
8198,3,50,2,1,2,3,FI,2.5,3.0,3.2,3.1,2.7
8199,4,22,2,1,1,3,IN,3.2,3.2,3.0,3.1,3.5
8200,4,20,2,2,1,1,IN,2.7,2.7,3.4,3.4,2.8
8201,12,19,1,2,1,2,GH,3.3,3.0,3.3,3.5,2.1
8202,3,51,2,2,1,3,FI,3.6,3.2,2.9,3.4,2.7
8203,4,25,2,2,1,1,IN,3.5,3.9,3.6,2.8,4.8
8204,3,45,2,1,1,3,FI,3.0,3.2,3.4,3.0,2.9
8205,3,48,2,1,1,5,FI,3.4,3.8,3.1,3.4,3.4
8206,4,23,2,2,1,1,IN,3.3,2.8,3.5,3.4,2.5
8207,4,28,1,1,1,1,GB,3.2,3.1,3.6,2.9,1.9
8208,3,25,1,2,1,2,AU,3.0,3.1,3.4,2.7,2.0
8209,8,32,1,3,3,2,JP,5.0,5.0,5.0,5.0,5.0
8210,3,19,1,2,1,1,US,3.7,3.7,3.2,3.4,3.5
8211,3,53,1,1,1,1,GB,3.3,2.9,3.0,3.1,2.4
8212,3,41,1,2,1,1,AU,3.0,2.9,3.3,4.0,3.2
8213,3,28,2,2,1,1,GB,3.7,3.3,3.2,3.5,2.1
8214,13,19,1,1,1,1,PK,2.5,2.8,2.7,2.9,2.4
8215,9,22,2,2,1,1,IN,3.4,2.9,2.9,3.1,3.0
8216,3,23,1,2,1,1,US,3.8,3.6,3.3,3.4,3.4
8217,4,21,2,1,1,5,IN,3.2,3.0,3.9,3.8,2.7
8218,3,56,1,2,1,1,GB,4.1,3.0,2.7,3.4,2.9
8219,4,42,2,2,1,1,AE,4.2,3.7,3.7,3.7,3.5
8220,3,24,2,2,2,1,FI,3.5,3.6,3.6,3.2,3.4
8221,13,24,2,2,1,2,PK,3.2,2.7,2.8,3.1,3.8
8222,13,24,2,1,1,2,PK,2.9,3.6,2.8,3.9,4.6
8223,4,92,1,1,3,5,IN,5.0,5.0,5.0,5.0,5.0
8224,13,19,2,2,1,1,AL,3.4,3.1,2.8,3.2,3.8
8225,3,33,1,2,2,1,AU,3.3,3.0,2.8,2.9,4.2
8226,3,41,2,1,1,3,US,3.1,2.6,2.9,3.1,3.1
8227,3,25,1,1,2,1,NZ,3.3,2.7,3.2,2.5,2.8
8228,3,16,1,2,1,1,RU,3.3,3.7,2.9,3.1,3.2
8229,5,38,2,2,1,1,IR,3.1,3.6,2.5,3.5,3.8
8230,3,18,1,2,1,1,US,3.6,3.2,3.0,3.1,2.7
8231,11,14,1,2,1,5,PH,3.3,3.3,3.2,3.2,3.7
8232,13,23,2,1,1,2,PK,3.0,3.3,3.2,3.6,3.9
8233,4,21,1,1,1,1,ZA,3.0,3.6,3.8,3.5,2.3
8234,4,22,2,1,2,3,FR,2.9,2.7,3.0,2.6,3.0
8235,3,17,1,2,1,1,GB,3.5,2.9,3.1,3.3,4.2
8236,3,25,2,1,1,1,NO,3.8,3.2,2.4,2.9,3.0
8237,4,33,2,1,3,1,PK,3.0,3.1,3.0,3.1,3.8
8238,4,15,1,2,2,1,US,4.0,3.0,3.2,3.4,2.8
8239,3,18,1,2,1,1,AU,3.4,3.5,3.2,3.3,3.7
8240,3,22,2,1,1,1,ZA,3.3,3.1,3.8,3.6,3.9
8241,3,19,2,2,1,1,GB,3.0,3.6,3.3,3.9,2.8
8242,11,24,1,2,1,2,PH,3.2,2.9,3.2,3.0,1.5
8243,3,27,2,2,1,1,TR,3.5,3.6,3.1,3.3,3.6
8244,3,20,1,1,1,1,US,3.5,3.3,3.3,3.2,3.9
8245,1,26,1,2,1,1,AU,2.9,3.5,3.6,3.7,3.6
8246,11,21,1,2,1,1,GB,3.6,3.1,3.1,4.1,3.2
8247,3,46,1,2,1,5,US,3.7,3.2,2.7,3.0,3.7
8248,3,37,1,2,1,1,US,2.5,2.9,3.0,2.3,3.1
8249,4,22,2,1,1,1,IN,3.1,3.3,4.2,3.7,3.5
8250,3,16,1,2,1,1,IE,3.1,3.2,3.3,3.4,2.3
8251,3,24,1,2,1,1,US,2.8,2.6,3.0,2.8,2.8
8252,3,27,1,1,1,1,GB,3.3,3.4,3.4,3.3,3.3
8253,4,25,1,2,1,1,FR,3.3,3.3,3.3,3.2,3.9
8254,3,24,1,2,1,2,US,3.0,2.9,2.9,3.2,3.5
8255,4,22,2,1,1,5,IN,3.7,3.5,3.8,3.5,2.9
8256,3,48,2,1,1,5,NO,2.9,3.0,3.3,2.6,1.8
8257,4,25,2,1,1,2,IN,3.3,3.5,3.3,3.6,3.8
8258,11,36,1,2,1,2,US,2.9,3.4,3.6,3.9,3.2
8259,6,30,1,1,1,1,AU,3.4,3.1,3.1,3.3,3.2
8260,13,20,1,2,2,5,US,2.8,2.7,3.0,2.5,1.4
8261,3,32,1,2,1,1,US,3.1,2.9,3.2,3.4,2.3
8262,4,23,2,2,1,2,IN,3.4,3.8,3.4,4.6,3.0
8263,11,13,1,2,1,1,SG,3.2,3.8,2.9,3.2,4.1
8264,13,19,2,2,2,5,US,3.4,2.8,3.4,3.3,2.8
8265,3,17,2,1,1,5,IT,3.6,3.2,3.2,3.3,2.6
8266,3,16,2,2,1,1,RO,3.3,2.9,3.2,3.2,3.1
8267,13,33,2,2,1,1,ZA,3.2,3.8,3.8,3.4,2.6
8268,13,22,2,1,1,5,US,4.3,4.2,3.3,3.0,2.1
8269,3,20,1,1,1,5,US,3.5,3.4,3.2,3.2,2.7
8270,4,25,2,1,1,1,A2,2.5,3.1,3.7,3.7,2.2
8271,13,27,1,1,1,2,US,3.2,3.1,3.3,3.0,2.4
8272,3,36,1,2,1,1,US,2.8,3.1,2.8,3.2,2.6
8273,12,22,2,1,1,1,BW,3.2,3.6,3.3,2.9,2.2
8274,3,29,1,2,1,1,US,3.1,3.4,2.7,3.1,2.6
8275,12,27,1,2,1,2,CA,3.3,3.3,2.6,3.2,3.3
8276,3,44,1,2,1,1,GB,3.7,2.8,2.7,2.7,3.9
8277,4,21,2,1,1,5,IN,2.9,2.9,2.8,3.6,2.2
8278,11,15,1,2,1,5,MY,3.1,3.2,2.9,2.8,4.5
8279,13,22,1,1,1,5,BM,3.8,2.0,2.8,3.5,2.0
8280,3,15,1,1,3,1,US,2.6,3.6,3.1,3.9,3.9
8281,4,22,2,1,1,3,IN,3.5,3.1,3.4,3.0,3.5
8282,3,38,1,2,1,5,US,3.0,3.5,2.6,3.2,2.9
8283,3,30,1,2,1,2,US,3.8,3.2,3.2,3.3,3.1
8284,1,22,2,1,1,2,NL,3.1,2.9,3.2,3.0,3.6
8285,1,20,2,2,1,1,PK,3.0,3.4,3.4,3.1,2.7
8286,3,25,1,2,1,1,US,3.3,2.7,3.2,3.0,2.3
8287,3,15,1,2,2,1,US,3.2,3.0,3.0,2.7,2.6
8288,3,22,1,1,1,2,US,3.0,3.0,2.9,3.3,2.0
8289,3,60,1,1,2,1,US,2.6,2.8,2.6,2.3,1.9
8290,4,17,2,1,1,1,IN,3.2,3.1,3.1,3.0,2.6
8291,3,21,2,2,1,1,DE,3.0,3.1,2.6,3.5,3.7
8292,3,42,1,2,1,1,GB,3.6,3.2,2.9,3.3,3.2
8293,3,25,1,1,1,2,US,3.4,4.0,2.8,2.5,3.2
8294,3,26,1,2,1,1,US,3.9,3.8,3.3,3.8,3.3
8295,3,16,1,2,1,1,GB,3.5,3.3,2.8,3.4,3.9
8296,13,21,2,1,1,2,PK,3.5,3.7,3.0,2.6,3.2
8297,3,30,1,1,1,5,US,3.5,2.6,3.4,2.7,2.5
8298,3,20,1,2,1,1,US,3.1,3.0,2.9,3.3,3.4
8299,3,17,1,1,2,1,GB,2.9,3.0,2.8,2.7,2.7
8300,3,14,2,2,1,5,RU,3.0,2.8,3.0,2.8,3.6
8301,3,24,1,2,1,2,US,2.6,2.7,3.1,3.4,1.9
8302,3,47,2,2,2,2,NO,3.0,2.8,3.0,3.0,2.2
8303,3,28,1,2,1,1,US,3.1,3.4,3.1,3.3,2.6
8304,3,22,1,1,1,2,US,3.5,3.0,3.0,3.3,1.4
8305,3,16,1,2,1,1,GB,3.1,3.6,3.2,3.2,3.1
8306,4,28,2,1,1,1,IN,2.7,2.4,3.2,3.9,3.2
8307,3,30,1,2,1,2,US,3.9,2.8,3.4,3.0,2.4
8308,3,16,2,2,1,1,FR,3.7,2.8,3.0,3.3,4.0
8309,3,17,1,1,1,1,US,4.0,3.1,3.7,3.4,4.3
8310,11,25,2,2,1,1,PH,2.8,3.7,2.9,3.5,4.1
8311,3,56,1,2,1,4,US,3.3,3.0,2.8,3.1,2.1
8312,3,25,0,2,2,1,US,3.7,3.3,3.1,3.1,3.3
8313,3,22,2,2,1,1,IT,3.7,3.6,3.2,3.3,4.2
8314,4,21,2,2,1,1,IN,3.3,3.2,3.8,3.7,2.9
8315,3,59,1,2,1,1,US,3.7,3.4,2.6,3.1,2.9
8316,3,18,1,2,1,1,US,3.3,3.3,3.7,3.9,3.5
8317,11,32,2,2,2,1,PH,3.1,2.9,3.1,3.0,3.3
8318,3,21,2,1,1,1,LV,3.2,3.0,3.1,3.3,2.5
8319,3,34,1,2,1,1,US,3.5,3.0,2.5,3.5,3.1
8320,3,21,1,1,1,5,US,3.4,2.8,2.7,3.2,3.2
8321,3,25,1,1,1,1,GB,3.6,3.6,2.9,3.8,4.0
8322,1,28,1,1,1,2,US,3.2,2.9,3.9,3.5,2.5
8323,3,40,2,1,1,3,FI,3.2,2.7,3.2,3.0,2.6
8324,3,20,1,1,1,1,GB,3.9,2.4,3.2,3.4,3.2
8325,3,25,1,1,1,5,US,3.1,3.4,2.9,3.0,2.8
8326,3,50,1,2,1,1,GB,3.2,3.4,3.2,3.3,2.4
8327,11,22,2,2,1,1,MY,3.4,2.7,3.1,2.8,3.3
8328,3,18,2,2,1,1,BE,3.7,2.9,3.2,3.2,2.5
8329,3,23,2,2,1,2,DK,3.9,3.5,2.9,3.4,3.7
8330,3,37,1,1,1,2,US,3.4,3.2,3.0,3.0,3.1
8331,3,15,1,2,1,1,GB,3.4,3.2,2.8,2.7,3.3
